score;completeness;rescuebot_action;rescuebot_location;alice1_action;alice1_location;world_nr;tick_nr
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3893
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3894
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3895
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3896
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3897
27;0.625;CarryObject;(14, 20);MoveWest;(16, 17);1;3898
27;0.625;CarryObject;(14, 20);MoveWest;(15, 17);1;3899
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3900
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3901
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3902
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3903
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3904
27;0.625;CarryObject;(14, 20);MoveWest;(14, 17);1;3905
27;0.625;CarryObject;(14, 20);MoveWest;(13, 17);1;3906
27;0.625;CarryObject;(14, 20);MoveWest;(12, 17);1;3907
27;0.625;CarryObject;(14, 20);;(12, 17);1;3908
27;0.625;CarryObject;(14, 20);MoveWest;(11, 17);1;3909
27;0.625;CarryObject;(14, 20);MoveWest;(10, 17);1;3910
27;0.625;CarryObject;(14, 20);;(10, 17);1;3911
27;0.625;CarryObject;(14, 20);MoveWest;(9, 17);1;3912
27;0.625;CarryObject;(14, 20);;(9, 17);1;3913
27;0.625;CarryObject;(14, 20);MoveWest;(8, 17);1;3914
27;0.625;CarryObject;(14, 20);;(8, 17);1;3915
27;0.625;CarryObject;(14, 20);;(8, 17);1;3916
27;0.625;CarryObject;(14, 20);;(8, 17);1;3917
27;0.625;CarryObject;(14, 20);;(8, 17);1;3918
27;0.625;CarryObject;(14, 20);MoveEast;(8, 17);1;3919
27;0.625;CarryObject;(14, 20);MoveEast;(8, 17);1;3920
27;0.625;CarryObject;(14, 20);MoveEast;(8, 17);1;3921
27;0.625;CarryObject;(14, 20);MoveEast;(8, 17);1;3922
27;0.625;CarryObject;(14, 20);MoveEast;(8, 17);1;3923
27;0.625;CarryObject;(14, 20);MoveEast;(9, 17);1;3924
27;0.625;CarryObject;(14, 20);MoveNorth;(9, 16);1;3925
27;0.625;CarryObject;(14, 20);;(9, 16);1;3926
27;0.625;CarryObject;(14, 20);;(9, 16);1;3927
27;0.625;CarryObject;(14, 20);;(9, 16);1;3928
27;0.625;CarryObject;(14, 20);;(9, 16);1;3929
27;0.625;CarryObject;(14, 20);;(9, 16);1;3930
27;0.625;CarryObject;(14, 20);MoveNorth;(9, 15);1;3931
27;0.625;CarryObject;(14, 20);;(9, 15);1;3932
27;0.625;CarryObject;(14, 20);;(9, 15);1;3933
27;0.625;CarryObject;(14, 20);;(9, 15);1;3934
27;0.625;CarryObject;(14, 20);;(9, 15);1;3935
27;0.625;CarryObject;(14, 20);;(9, 15);1;3936
27;0.625;CarryObject;(14, 20);;(9, 15);1;3937
27;0.625;CarryObject;(14, 20);;(9, 15);1;3938
27;0.625;CarryObject;(14, 20);;(9, 15);1;3939
27;0.625;CarryObject;(14, 20);;(9, 15);1;3940
27;0.625;CarryObject;(14, 20);;(9, 15);1;3941
27;0.625;CarryObject;(14, 20);;(9, 15);1;3942
27;0.625;CarryObject;(14, 20);;(9, 15);1;3943
27;0.625;CarryObject;(14, 20);;(9, 15);1;3944
27;0.625;CarryObject;(14, 20);;(9, 15);1;3945
27;0.625;CarryObject;(14, 20);;(9, 15);1;3946
27;0.625;CarryObject;(14, 20);;(9, 15);1;3947
27;0.625;CarryObject;(14, 20);;(9, 15);1;3948
27;0.625;CarryObject;(14, 20);;(9, 15);1;3949
27;0.625;CarryObject;(14, 20);;(9, 15);1;3950
27;0.625;CarryObject;(14, 20);;(9, 15);1;3951
27;0.625;CarryObject;(14, 20);;(9, 15);1;3952
27;0.625;CarryObject;(14, 20);;(9, 15);1;3953
27;0.625;CarryObject;(14, 20);;(9, 15);1;3954
27;0.625;CarryObject;(14, 20);;(9, 15);1;3955
27;0.625;CarryObject;(14, 20);;(9, 15);1;3956
27;0.625;CarryObject;(14, 20);;(9, 15);1;3957
27;0.625;CarryObject;(14, 20);;(9, 15);1;3958
27;0.625;CarryObject;(14, 20);MoveSouth;(9, 16);1;3959
27;0.625;CarryObject;(14, 20);;(9, 16);1;3960
27;0.625;CarryObject;(14, 20);MoveSouth;(9, 17);1;3961
27;0.625;CarryObject;(14, 20);MoveSouth;(9, 18);1;3962
27;0.625;CarryObject;(14, 20);;(9, 18);1;3963
27;0.625;CarryObject;(14, 20);MoveSouth;(9, 19);1;3964
27;0.625;CarryObject;(14, 20);;(9, 19);1;3965
27;0.625;CarryObject;(14, 20);MoveSouth;(9, 20);1;3966
27;0.625;CarryObject;(14, 20);;(9, 20);1;3967
27;0.625;CarryObject;(14, 20);;(9, 20);1;3968
27;0.625;CarryObject;(14, 20);;(9, 20);1;3969
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3970
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3971
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3972
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3973
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3974
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3975
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3976
27;0.625;MoveNorthEast;(14, 20);;(9, 20);1;3977
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3978
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3979
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3980
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3981
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3982
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3983
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3984
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3985
27;0.625;MoveNorthEast;(15, 19);;(9, 20);1;3986
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3987
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3988
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3989
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3990
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3991
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3992
27;0.625;MoveNorthEast;(16, 18);;(9, 20);1;3993
27;0.625;MoveNorthEast;(16, 18);MoveNorth;(9, 19);1;3994
27;0.625;MoveNorthEast;(16, 18);MoveNorth;(9, 18);1;3995
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;3996
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;3997
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;3998
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;3999
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4000
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4001
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4002
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4003
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4004
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4005
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4006
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4007
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4008
27;0.625;MoveNorthEast;(17, 17);;(9, 18);1;4009
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4010
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4011
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4012
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4013
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4014
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4015
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4016
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4017
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4018
27;0.625;MoveNorthEast;(18, 16);;(9, 18);1;4019
27;0.625;MoveNorthEast;(18, 16);MoveNorth;(9, 17);1;4020
27;0.625;MoveNorthEast;(18, 16);;(9, 17);1;4021
27;0.625;MoveNorthEast;(18, 16);MoveWest;(8, 17);1;4022
27;0.625;MoveNorthEast;(18, 16);;(8, 17);1;4023
27;0.625;MoveNorthEast;(19, 15);;(8, 17);1;4024
27;0.625;MoveNorthEast;(19, 15);;(8, 17);1;4025
27;0.625;MoveNorthEast;(19, 15);;(8, 17);1;4026
27;0.625;MoveNorthEast;(19, 15);;(8, 17);1;4027
27;0.625;MoveNorthEast;(19, 15);;(8, 17);1;4028
27;0.625;MoveNorthEast;(19, 15);MoveWest;(8, 17);1;4029
27;0.625;MoveNorthEast;(19, 15);MoveWest;(8, 17);1;4030
27;0.625;MoveNorthEast;(19, 15);MoveWest;(8, 17);1;4031
27;0.625;MoveNorthEast;(19, 15);MoveWest;(8, 17);1;4032
27;0.625;MoveNorthEast;(20, 14);MoveWest;(8, 17);1;4033
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4034
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4035
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4036
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4037
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4038
27;0.625;MoveEast;(20, 14);MoveWest;(7, 17);1;4039
27;0.625;MoveEast;(20, 14);MoveWest;(6, 17);1;4040
27;0.625;MoveEast;(20, 14);MoveWest;(6, 17);1;4041
27;0.625;MoveEast;(21, 14);MoveWest;(6, 17);1;4042
27;0.625;MoveNorthEast;(21, 14);MoveWest;(6, 17);1;4043
27;0.625;MoveNorthEast;(21, 14);MoveWest;(6, 17);1;4044
27;0.625;MoveNorthEast;(21, 14);MoveWest;(6, 17);1;4045
27;0.625;MoveNorthEast;(21, 14);MoveWest;(5, 17);1;4046
27;0.625;MoveNorthEast;(21, 14);MoveNorth;(5, 17);1;4047
27;0.625;MoveNorthEast;(21, 14);MoveNorth;(5, 17);1;4048
27;0.625;MoveNorthEast;(21, 14);MoveNorth;(5, 17);1;4049
27;0.625;MoveNorthEast;(21, 14);MoveNorth;(5, 17);1;4050
27;0.625;MoveNorthEast;(22, 13);MoveNorth;(5, 17);1;4051
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4052
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4053
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4054
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4055
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4056
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4057
27;0.625;MoveEast;(22, 13);MoveNorth;(5, 17);1;4058
27;0.625;MoveEast;(22, 13);MoveEast;(5, 17);1;4059
27;0.625;MoveEast;(23, 13);MoveEast;(5, 17);1;4060
27;0.625;Drop;(23, 13);MoveEast;(5, 17);1;4061
27;0.625;Drop;(23, 13);MoveEast;(5, 17);1;4062
27;0.625;Drop;(23, 13);MoveEast;(5, 17);1;4063
27;0.625;Drop;(23, 13);MoveEast;(6, 17);1;4064
27;0.625;Drop;(23, 13);MoveNorth;(6, 17);1;4065
27;0.625;Drop;(23, 13);MoveNorth;(6, 17);1;4066
27;0.625;Drop;(23, 13);MoveNorth;(6, 17);1;4067
27;0.625;Drop;(23, 13);MoveNorth;(6, 17);1;4068
30;0.75;Drop;(23, 13);MoveNorth;(6, 17);1;4069
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4070
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4071
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4072
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4073
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4074
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 16);1;4075
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 15);1;4076
30;0.75;MoveNorth;(23, 13);MoveNorth;(6, 15);1;4077
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 15);1;4078
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 15);1;4079
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 15);1;4080
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 15);1;4081
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 14);1;4082
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 14);1;4083
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 14);1;4084
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 14);1;4085
30;0.75;MoveNorth;(23, 12);MoveNorth;(6, 14);1;4086
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 14);1;4087
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4088
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4089
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4090
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4091
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4092
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 13);1;4093
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 12);1;4094
30;0.75;MoveNorth;(23, 11);MoveNorth;(6, 12);1;4095
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 12);1;4096
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 12);1;4097
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 12);1;4098
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 12);1;4099
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 11);1;4100
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 10);1;4101
30;0.75;MoveNorth;(23, 10);MoveNorth;(6, 9);1;4102
30;0.75;MoveNorth;(23, 10);;(6, 9);1;4103
30;0.75;MoveNorth;(23, 10);;(6, 9);1;4104
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4105
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4106
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4107
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4108
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4109
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4110
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4111
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4112
30;0.75;MoveNorth;(23, 9);;(6, 9);1;4113
30;0.75;MoveNorth;(23, 8);;(6, 9);1;4114
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4115
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4116
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4117
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4118
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4119
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4120
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4121
30;0.75;MoveSouth;(23, 8);;(6, 9);1;4122
30;0.75;MoveSouth;(23, 9);;(6, 9);1;4123
30;0.75;MoveWest;(23, 9);;(6, 9);1;4124
30;0.75;MoveWest;(23, 9);;(6, 9);1;4125
30;0.75;MoveWest;(23, 9);;(6, 9);1;4126
30;0.75;MoveWest;(23, 9);;(6, 9);1;4127
30;0.75;MoveWest;(23, 9);;(6, 9);1;4128
30;0.75;MoveWest;(23, 9);;(6, 9);1;4129
30;0.75;MoveWest;(23, 9);;(6, 9);1;4130
30;0.75;MoveWest;(23, 9);;(6, 9);1;4131
30;0.75;MoveWest;(22, 9);MoveNorth;(6, 8);1;4132
30;0.75;MoveWest;(22, 9);;(6, 8);1;4133
30;0.75;MoveWest;(22, 9);;(6, 8);1;4134
30;0.75;MoveWest;(22, 9);;(6, 8);1;4135
30;0.75;MoveWest;(22, 9);;(6, 8);1;4136
30;0.75;MoveWest;(22, 9);MoveWest;(6, 8);1;4137
30;0.75;MoveWest;(22, 9);;(6, 8);1;4138
30;0.75;MoveWest;(22, 9);MoveNorth;(6, 7);1;4139
30;0.75;MoveWest;(22, 9);;(6, 7);1;4140
30;0.75;MoveWest;(21, 9);;(6, 7);1;4141
30;0.75;MoveWest;(21, 9);;(6, 7);1;4142
30;0.75;MoveWest;(21, 9);;(6, 7);1;4143
30;0.75;MoveWest;(21, 9);;(6, 7);1;4144
30;0.75;MoveWest;(21, 9);;(6, 7);1;4145
30;0.75;MoveWest;(21, 9);;(6, 7);1;4146
30;0.75;MoveWest;(21, 9);;(6, 7);1;4147
30;0.75;MoveWest;(21, 9);;(6, 7);1;4148
30;0.75;MoveWest;(21, 9);;(6, 7);1;4149
30;0.75;MoveWest;(20, 9);;(6, 7);1;4150
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4151
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4152
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4153
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4154
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4155
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4156
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4157
30;0.75;MoveNorthWest;(20, 9);;(6, 7);1;4158
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4159
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4160
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4161
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4162
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4163
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4164
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4165
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4166
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4167
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4168
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4169
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4170
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4171
30;0.75;MoveNorthWest;(19, 8);;(6, 7);1;4172
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4173
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4174
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4175
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4176
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4177
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4178
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4179
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4180
30;0.75;MoveNorthWest;(18, 7);;(6, 7);1;4181
30;0.75;MoveNorthWest;(17, 6);;(6, 7);1;4182
30;0.75;MoveWest;(17, 6);;(6, 7);1;4183
30;0.75;MoveWest;(17, 6);;(6, 7);1;4184
30;0.75;MoveWest;(17, 6);;(6, 7);1;4185
30;0.75;MoveWest;(17, 6);;(6, 7);1;4186
30;0.75;MoveWest;(17, 6);;(6, 7);1;4187
30;0.75;MoveWest;(17, 6);;(6, 7);1;4188
30;0.75;MoveWest;(17, 6);;(6, 7);1;4189
30;0.75;MoveWest;(17, 6);;(6, 7);1;4190
30;0.75;MoveWest;(16, 6);;(6, 7);1;4191
30;0.75;MoveWest;(16, 6);;(6, 7);1;4192
30;0.75;MoveWest;(16, 6);;(6, 7);1;4193
30;0.75;MoveWest;(16, 6);MoveNorth;(6, 6);1;4194
30;0.75;MoveWest;(16, 6);;(6, 6);1;4195
30;0.75;MoveWest;(16, 6);MoveWest;(5, 6);1;4196
30;0.75;MoveWest;(16, 6);;(5, 6);1;4197
30;0.75;MoveWest;(16, 6);MoveWest;(4, 6);1;4198
30;0.75;MoveWest;(16, 6);;(4, 6);1;4199
30;0.75;MoveWest;(15, 6);;(4, 6);1;4200
30;0.75;MoveWest;(15, 6);MoveWest;(3, 6);1;4201
30;0.75;MoveWest;(15, 6);;(3, 6);1;4202
30;0.75;MoveWest;(15, 6);MoveNorth;(3, 5);1;4203
30;0.75;MoveWest;(15, 6);;(3, 5);1;4204
30;0.75;MoveWest;(15, 6);;(3, 5);1;4205
30;0.75;MoveWest;(15, 6);;(3, 5);1;4206
30;0.75;MoveWest;(15, 6);;(3, 5);1;4207
30;0.75;MoveWest;(15, 6);;(3, 5);1;4208
30;0.75;MoveWest;(14, 6);;(3, 5);1;4209
30;0.75;MoveWest;(14, 6);;(3, 5);1;4210
30;0.75;MoveWest;(14, 6);;(3, 5);1;4211
30;0.75;MoveWest;(14, 6);;(3, 5);1;4212
30;0.75;MoveWest;(14, 6);;(3, 5);1;4213
30;0.75;MoveWest;(14, 6);;(3, 5);1;4214
30;0.75;MoveWest;(14, 6);;(3, 5);1;4215
30;0.75;MoveWest;(14, 6);;(3, 5);1;4216
30;0.75;MoveWest;(14, 6);;(3, 5);1;4217
30;0.75;MoveWest;(13, 6);;(3, 5);1;4218
30;0.75;MoveWest;(13, 6);;(3, 5);1;4219
30;0.75;MoveWest;(13, 6);;(3, 5);1;4220
30;0.75;MoveWest;(13, 6);;(3, 5);1;4221
30;0.75;MoveWest;(13, 6);;(3, 5);1;4222
30;0.75;MoveWest;(13, 6);;(3, 5);1;4223
30;0.75;MoveWest;(13, 6);;(3, 5);1;4224
30;0.75;MoveWest;(13, 6);;(3, 5);1;4225
30;0.75;MoveWest;(13, 6);;(3, 5);1;4226
30;0.75;MoveWest;(12, 6);;(3, 5);1;4227
30;0.75;MoveWest;(12, 6);;(3, 5);1;4228
30;0.75;MoveWest;(12, 6);;(3, 5);1;4229
30;0.75;MoveWest;(12, 6);;(3, 5);1;4230
30;0.75;MoveWest;(12, 6);;(3, 5);1;4231
30;0.75;MoveWest;(12, 6);;(3, 5);1;4232
30;0.75;MoveWest;(12, 6);;(3, 5);1;4233
30;0.75;MoveWest;(12, 6);;(3, 5);1;4234
30;0.75;MoveWest;(12, 6);;(3, 5);1;4235
30;0.75;MoveWest;(12, 6);;(3, 5);1;4236
30;0.75;MoveWest;(12, 6);;(3, 5);1;4237
30;0.75;MoveWest;(12, 6);;(3, 5);1;4238
30;0.75;MoveWest;(12, 6);;(3, 5);1;4239
30;0.75;MoveWest;(12, 6);;(3, 5);1;4240
30;0.75;MoveWest;(11, 6);;(3, 5);1;4241
30;0.75;MoveWest;(11, 6);;(3, 5);1;4242
30;0.75;MoveWest;(11, 6);;(3, 5);1;4243
30;0.75;MoveWest;(11, 6);;(3, 5);1;4244
30;0.75;MoveWest;(11, 6);;(3, 5);1;4245
30;0.75;MoveWest;(11, 6);;(3, 5);1;4246
30;0.75;MoveWest;(11, 6);;(3, 5);1;4247
30;0.75;MoveWest;(11, 6);;(3, 5);1;4248
30;0.75;MoveWest;(11, 6);;(3, 5);1;4249
30;0.75;MoveWest;(11, 6);;(3, 5);1;4250
30;0.75;MoveWest;(11, 6);;(3, 5);1;4251
30;0.75;MoveWest;(11, 6);;(3, 5);1;4252
30;0.75;MoveWest;(11, 6);;(3, 5);1;4253
30;0.75;MoveWest;(11, 6);;(3, 5);1;4254
30;0.75;MoveWest;(10, 6);;(3, 5);1;4255
30;0.75;MoveWest;(10, 6);;(3, 5);1;4256
30;0.75;MoveWest;(10, 6);;(3, 5);1;4257
30;0.75;MoveWest;(10, 6);;(3, 5);1;4258
30;0.75;MoveWest;(10, 6);;(3, 5);1;4259
30;0.75;MoveWest;(10, 6);;(3, 5);1;4260
30;0.75;MoveWest;(10, 6);;(3, 5);1;4261
30;0.75;MoveWest;(10, 6);;(3, 5);1;4262
30;0.75;MoveWest;(10, 6);;(3, 5);1;4263
30;0.75;MoveWest;(10, 6);;(3, 5);1;4264
30;0.75;MoveWest;(10, 6);;(3, 5);1;4265
30;0.75;MoveWest;(10, 6);;(3, 5);1;4266
30;0.75;MoveWest;(10, 6);;(3, 5);1;4267
30;0.75;MoveWest;(10, 6);;(3, 5);1;4268
30;0.75;MoveWest;(9, 6);;(3, 5);1;4269
30;0.75;MoveWest;(9, 6);;(3, 5);1;4270
30;0.75;MoveWest;(9, 6);;(3, 5);1;4271
30;0.75;MoveWest;(9, 6);;(3, 5);1;4272
30;0.75;MoveWest;(9, 6);;(3, 5);1;4273
30;0.75;MoveWest;(9, 6);;(3, 5);1;4274
30;0.75;MoveWest;(9, 6);;(3, 5);1;4275
30;0.75;MoveWest;(9, 6);;(3, 5);1;4276
30;0.75;MoveWest;(9, 6);;(3, 5);1;4277
30;0.75;MoveWest;(8, 6);;(3, 5);1;4278
30;0.75;MoveWest;(8, 6);;(3, 5);1;4279
30;0.75;MoveWest;(8, 6);;(3, 5);1;4280
30;0.75;MoveWest;(8, 6);;(3, 5);1;4281
30;0.75;MoveWest;(8, 6);;(3, 5);1;4282
30;0.75;MoveWest;(8, 6);;(3, 5);1;4283
30;0.75;MoveWest;(8, 6);;(3, 5);1;4284
30;0.75;MoveWest;(8, 6);;(3, 5);1;4285
30;0.75;MoveWest;(8, 6);;(3, 5);1;4286
30;0.75;MoveWest;(7, 6);;(3, 5);1;4287
30;0.75;MoveWest;(7, 6);;(3, 5);1;4288
30;0.75;MoveWest;(7, 6);;(3, 5);1;4289
30;0.75;MoveWest;(7, 6);;(3, 5);1;4290
30;0.75;MoveWest;(7, 6);;(3, 5);1;4291
30;0.75;MoveWest;(7, 6);;(3, 5);1;4292
30;0.75;MoveWest;(7, 6);;(3, 5);1;4293
30;0.75;MoveWest;(7, 6);;(3, 5);1;4294
30;0.75;MoveWest;(7, 6);;(3, 5);1;4295
30;0.75;MoveWest;(6, 6);;(3, 5);1;4296
30;0.75;MoveWest;(6, 6);;(3, 5);1;4297
30;0.75;MoveWest;(6, 6);;(3, 5);1;4298
30;0.75;MoveWest;(6, 6);;(3, 5);1;4299
30;0.75;MoveWest;(6, 6);;(3, 5);1;4300
30;0.75;MoveWest;(6, 6);;(3, 5);1;4301
30;0.75;MoveWest;(6, 6);;(3, 5);1;4302
30;0.75;MoveWest;(6, 6);;(3, 5);1;4303
30;0.75;MoveWest;(6, 6);;(3, 5);1;4304
30;0.75;MoveWest;(5, 6);;(3, 5);1;4305
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4306
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4307
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4308
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4309
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4310
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4311
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4312
30;0.75;MoveNorthWest;(5, 6);;(3, 5);1;4313
30;0.75;MoveNorthWest;(4, 5);;(3, 5);1;4314
30;0.75;MoveWest;(4, 5);;(3, 5);1;4315
30;0.75;MoveWest;(4, 5);;(3, 5);1;4316
30;0.75;MoveWest;(4, 5);;(3, 5);1;4317
30;0.75;MoveWest;(4, 5);;(3, 5);1;4318
30;0.75;MoveWest;(4, 5);;(3, 5);1;4319
30;0.75;MoveWest;(4, 5);;(3, 5);1;4320
30;0.75;MoveWest;(4, 5);;(3, 5);1;4321
30;0.75;MoveWest;(4, 5);;(3, 5);1;4322
