score;completeness;rescuebot_action;rescuebot_location;false_action;false_location;world_nr;tick_nr
24;0.625;Idle;(5, 6);;(3, 5);1;4636
24;0.625;Idle;(5, 6);;(3, 5);1;4637
24;0.625;Idle;(5, 6);;(3, 5);1;4638
24;0.625;Idle;(5, 6);MoveEast;(4, 5);1;4639
24;0.625;Idle;(5, 6);;(4, 5);1;4640
24;0.625;Idle;(5, 6);MoveEast;(5, 5);1;4641
24;0.625;Idle;(5, 6);MoveEast;(6, 5);1;4642
24;0.625;Idle;(5, 6);;(6, 5);1;4643
24;0.625;Idle;(5, 6);;(6, 5);1;4644
24;0.625;Idle;(5, 6);;(6, 5);1;4645
24;0.625;Idle;(5, 6);MoveSouth;(6, 5);1;4646
24;0.625;Idle;(5, 6);MoveSouth;(6, 5);1;4647
24;0.625;Idle;(5, 6);MoveSouth;(6, 5);1;4648
24;0.625;Idle;(5, 6);MoveSouth;(6, 5);1;4649
24;0.625;MoveSouthEast;(5, 6);MoveSouth;(6, 5);1;4650
24;0.625;MoveSouthEast;(5, 6);MoveSouth;(6, 6);1;4651
24;0.625;MoveSouthEast;(5, 6);MoveEast;(7, 6);1;4652
24;0.625;MoveSouthEast;(5, 6);;(7, 6);1;4653
24;0.625;MoveSouthEast;(5, 6);;(7, 6);1;4654
24;0.625;MoveSouthEast;(5, 6);;(7, 6);1;4655
24;0.625;MoveSouthEast;(5, 6);;(7, 6);1;4656
24;0.625;MoveSouthEast;(5, 6);MoveEast;(8, 6);1;4657
24;0.625;MoveSouthEast;(6, 7);MoveEast;(9, 6);1;4658
24;0.625;Idle;(6, 7);;(9, 6);1;4659
24;0.625;Idle;(6, 7);;(9, 6);1;4660
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4661
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4662
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4663
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4664
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4665
24;0.625;Idle;(6, 7);MoveEast;(10, 6);1;4666
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4667
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4668
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4669
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4670
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4671
24;0.625;Idle;(6, 7);MoveEast;(11, 6);1;4672
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4673
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4674
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4675
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4676
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4677
24;0.625;Idle;(6, 7);MoveEast;(12, 6);1;4678
24;0.625;Idle;(6, 7);MoveEast;(13, 6);1;4679
24;0.625;Idle;(6, 7);MoveEast;(14, 6);1;4680
24;0.625;Idle;(6, 7);;(14, 6);1;4681
24;0.625;Idle;(6, 7);;(14, 6);1;4682
24;0.625;Idle;(6, 7);MoveEast;(15, 6);1;4683
24;0.625;Idle;(6, 7);MoveEast;(16, 6);1;4684
24;0.625;MoveSouth;(6, 7);MoveEast;(17, 6);1;4685
24;0.625;MoveSouth;(6, 7);;(17, 6);1;4686
24;0.625;MoveSouth;(6, 7);;(17, 6);1;4687
24;0.625;MoveSouth;(6, 7);MoveEast;(18, 6);1;4688
24;0.625;MoveSouth;(6, 7);;(18, 6);1;4689
24;0.625;MoveSouth;(6, 7);MoveEast;(19, 6);1;4690
24;0.625;MoveSouth;(6, 7);;(19, 6);1;4691
24;0.625;MoveSouth;(6, 7);MoveEast;(19, 6);1;4692
24;0.625;MoveSouth;(6, 8);MoveEast;(19, 6);1;4693
24;0.625;Idle;(6, 8);MoveEast;(19, 6);1;4694
24;0.625;Idle;(6, 8);MoveEast;(19, 6);1;4695
24;0.625;Idle;(6, 8);MoveEast;(19, 6);1;4696
24;0.625;Idle;(6, 8);MoveEast;(20, 6);1;4697
24;0.625;Idle;(6, 8);MoveEast;(21, 6);1;4698
24;0.625;Idle;(6, 8);MoveEast;(22, 6);1;4699
24;0.625;Idle;(6, 8);;(22, 6);1;4700
24;0.625;Idle;(6, 8);MoveEast;(23, 6);1;4701
24;0.625;Idle;(6, 8);;(23, 6);1;4702
24;0.625;Idle;(6, 8);MoveEast;(23, 6);1;4703
24;0.625;Idle;(6, 8);;(23, 6);1;4704
24;0.625;Idle;(6, 8);;(23, 6);1;4705
24;0.625;Idle;(6, 8);;(23, 6);1;4706
24;0.625;Idle;(6, 8);;(23, 6);1;4707
24;0.625;Idle;(6, 8);MoveSouth;(23, 7);1;4708
24;0.625;Idle;(6, 8);;(23, 7);1;4709
24;0.625;Idle;(6, 8);MoveSouth;(23, 8);1;4710
24;0.625;Idle;(6, 8);MoveSouth;(23, 9);1;4711
24;0.625;Idle;(6, 8);;(23, 9);1;4712
24;0.625;Idle;(6, 8);MoveSouth;(23, 10);1;4713
24;0.625;Idle;(6, 8);;(23, 10);1;4714
24;0.625;Idle;(6, 8);;(23, 10);1;4715
24;0.625;Idle;(6, 8);;(23, 10);1;4716
24;0.625;Idle;(6, 8);;(23, 10);1;4717
24;0.625;Idle;(6, 8);;(23, 10);1;4718
24;0.625;Idle;(6, 8);;(23, 10);1;4719
24;0.625;MoveSouth;(6, 8);;(23, 10);1;4720
24;0.625;MoveSouth;(6, 8);MoveSouth;(23, 11);1;4721
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4722
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4723
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4724
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4725
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4726
24;0.625;MoveSouth;(6, 8);;(23, 11);1;4727
24;0.625;MoveSouth;(6, 9);;(23, 11);1;4728
24;0.625;Idle;(6, 9);;(23, 11);1;4729
24;0.625;Idle;(6, 9);;(23, 11);1;4730
24;0.625;Idle;(6, 9);;(23, 11);1;4731
24;0.625;Idle;(6, 9);;(23, 11);1;4732
24;0.625;Idle;(6, 9);MoveSouth;(23, 12);1;4733
24;0.625;Idle;(6, 9);;(23, 12);1;4734
24;0.625;Idle;(6, 9);;(23, 12);1;4735
24;0.625;Idle;(6, 9);;(23, 12);1;4736
24;0.625;Idle;(6, 9);;(23, 12);1;4737
24;0.625;Idle;(6, 9);;(23, 12);1;4738
24;0.625;Idle;(6, 9);;(23, 12);1;4739
24;0.625;Idle;(6, 9);;(23, 12);1;4740
24;0.625;Idle;(6, 9);;(23, 12);1;4741
24;0.625;Idle;(6, 9);;(23, 12);1;4742
24;0.625;Idle;(6, 9);;(23, 12);1;4743
24;0.625;Idle;(6, 9);;(23, 12);1;4744
24;0.625;Idle;(6, 9);;(23, 12);1;4745
24;0.625;Idle;(6, 9);;(23, 12);1;4746
24;0.625;Idle;(6, 9);;(23, 12);1;4747
24;0.625;Idle;(6, 9);;(23, 12);1;4748
24;0.625;Idle;(6, 9);;(23, 12);1;4749
27;0.75;Idle;(6, 9);Drop;(23, 12);1;4750
27;0.75;Idle;(6, 9);;(23, 12);1;4751
27;0.75;Idle;(6, 9);;(23, 12);1;4752
27;0.75;Idle;(6, 9);;(23, 12);1;4753
27;0.75;Idle;(6, 9);;(23, 12);1;4754
27;0.75;MoveSouth;(6, 9);;(23, 12);1;4755
27;0.75;MoveSouth;(6, 9);;(23, 12);1;4756
27;0.75;MoveSouth;(6, 9);;(23, 12);1;4757
27;0.75;MoveSouth;(6, 9);;(23, 12);1;4758
27;0.75;MoveSouth;(6, 9);MoveWest;(22, 12);1;4759
27;0.75;MoveSouth;(6, 9);;(22, 12);1;4760
27;0.75;MoveSouth;(6, 9);;(22, 12);1;4761
27;0.75;MoveSouth;(6, 9);;(22, 12);1;4762
27;0.75;MoveSouth;(6, 10);;(22, 12);1;4763
27;0.75;Idle;(6, 10);;(22, 12);1;4764
27;0.75;Idle;(6, 10);;(22, 12);1;4765
27;0.75;Idle;(6, 10);;(22, 12);1;4766
27;0.75;Idle;(6, 10);;(22, 12);1;4767
27;0.75;Idle;(6, 10);MoveSouth;(22, 13);1;4768
27;0.75;Idle;(6, 10);;(22, 13);1;4769
27;0.75;Idle;(6, 10);;(22, 13);1;4770
27;0.75;Idle;(6, 10);;(22, 13);1;4771
27;0.75;Idle;(6, 10);;(22, 13);1;4772
27;0.75;Idle;(6, 10);;(22, 13);1;4773
27;0.75;Idle;(6, 10);;(22, 13);1;4774
27;0.75;Idle;(6, 10);MoveSouth;(22, 14);1;4775
27;0.75;Idle;(6, 10);;(22, 14);1;4776
27;0.75;Idle;(6, 10);;(22, 14);1;4777
27;0.75;Idle;(6, 10);;(22, 14);1;4778
27;0.75;Idle;(6, 10);;(22, 14);1;4779
27;0.75;Idle;(6, 10);;(22, 14);1;4780
27;0.75;Idle;(6, 10);;(22, 14);1;4781
27;0.75;Idle;(6, 10);;(22, 14);1;4782
27;0.75;Idle;(6, 10);;(22, 14);1;4783
27;0.75;Idle;(6, 10);;(22, 14);1;4784
27;0.75;Idle;(6, 10);;(22, 14);1;4785
27;0.75;Idle;(6, 10);;(22, 14);1;4786
27;0.75;Idle;(6, 10);;(22, 14);1;4787
27;0.75;Idle;(6, 10);MoveSouth;(22, 15);1;4788
27;0.75;Idle;(6, 10);;(22, 15);1;4789
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4790
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4791
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4792
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4793
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4794
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4795
27;0.75;MoveSouthEast;(6, 10);;(22, 15);1;4796
27;0.75;MoveSouthEast;(6, 10);MoveSouth;(22, 16);1;4797
27;0.75;MoveSouthEast;(7, 11);;(22, 16);1;4798
27;0.75;Idle;(7, 11);;(22, 16);1;4799
27;0.75;Idle;(7, 11);;(22, 16);1;4800
27;0.75;Idle;(7, 11);;(22, 16);1;4801
27;0.75;Idle;(7, 11);;(22, 16);1;4802
27;0.75;Idle;(7, 11);MoveSouth;(22, 17);1;4803
27;0.75;Idle;(7, 11);;(22, 17);1;4804
27;0.75;Idle;(7, 11);;(22, 17);1;4805
27;0.75;Idle;(7, 11);;(22, 17);1;4806
27;0.75;Idle;(7, 11);;(22, 17);1;4807
27;0.75;Idle;(7, 11);;(22, 17);1;4808
27;0.75;Idle;(7, 11);MoveWest;(21, 17);1;4809
27;0.75;Idle;(7, 11);;(21, 17);1;4810
27;0.75;Idle;(7, 11);;(21, 17);1;4811
27;0.75;Idle;(7, 11);;(21, 17);1;4812
27;0.75;Idle;(7, 11);MoveSouth;(21, 18);1;4813
27;0.75;Idle;(7, 11);;(21, 18);1;4814
27;0.75;Idle;(7, 11);;(21, 18);1;4815
27;0.75;Idle;(7, 11);;(21, 18);1;4816
27;0.75;Idle;(7, 11);;(21, 18);1;4817
27;0.75;Idle;(7, 11);;(21, 18);1;4818
27;0.75;Idle;(7, 11);MoveSouth;(21, 19);1;4819
27;0.75;Idle;(7, 11);;(21, 19);1;4820
27;0.75;Idle;(7, 11);;(21, 19);1;4821
27;0.75;Idle;(7, 11);;(21, 19);1;4822
27;0.75;Idle;(7, 11);;(21, 19);1;4823
27;0.75;Idle;(7, 11);MoveSouth;(21, 20);1;4824
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4825
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4826
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4827
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4828
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4829
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4830
27;0.75;MoveSouthEast;(7, 11);;(21, 20);1;4831
27;0.75;MoveSouthEast;(7, 11);MoveSouth;(21, 21);1;4832
27;0.75;MoveSouthEast;(8, 12);;(21, 21);1;4833
27;0.75;Idle;(8, 12);;(21, 21);1;4834
27;0.75;Idle;(8, 12);;(21, 21);1;4835
27;0.75;Idle;(8, 12);;(21, 21);1;4836
27;0.75;Idle;(8, 12);;(21, 21);1;4837
27;0.75;Idle;(8, 12);;(21, 21);1;4838
27;0.75;Idle;(8, 12);;(21, 21);1;4839
27;0.75;Idle;(8, 12);;(21, 21);1;4840
27;0.75;Idle;(8, 12);;(21, 21);1;4841
27;0.75;Idle;(8, 12);;(21, 21);1;4842
27;0.75;Idle;(8, 12);MoveNorth;(21, 20);1;4843
27;0.75;Idle;(8, 12);;(21, 20);1;4844
27;0.75;Idle;(8, 12);;(21, 20);1;4845
27;0.75;Idle;(8, 12);;(21, 20);1;4846
27;0.75;Idle;(8, 12);;(21, 20);1;4847
27;0.75;Idle;(8, 12);;(21, 20);1;4848
27;0.75;Idle;(8, 12);;(21, 20);1;4849
27;0.75;Idle;(8, 12);;(21, 20);1;4850
27;0.75;Idle;(8, 12);;(21, 20);1;4851
27;0.75;Idle;(8, 12);;(21, 20);1;4852
27;0.75;Idle;(8, 12);;(21, 20);1;4853
27;0.75;Idle;(8, 12);;(21, 20);1;4854
27;0.75;Idle;(8, 12);;(21, 20);1;4855
27;0.75;Idle;(8, 12);;(21, 20);1;4856
27;0.75;Idle;(8, 12);;(21, 20);1;4857
27;0.75;Idle;(8, 12);;(21, 20);1;4858
27;0.75;Idle;(8, 12);;(21, 20);1;4859
27;0.75;MoveEast;(8, 12);;(21, 20);1;4860
27;0.75;MoveEast;(8, 12);;(21, 20);1;4861
27;0.75;MoveEast;(8, 12);;(21, 20);1;4862
27;0.75;MoveEast;(8, 12);;(21, 20);1;4863
27;0.75;MoveEast;(8, 12);;(21, 20);1;4864
27;0.75;MoveEast;(8, 12);;(21, 20);1;4865
27;0.75;MoveEast;(8, 12);;(21, 20);1;4866
27;0.75;MoveEast;(8, 12);;(21, 20);1;4867
27;0.75;MoveEast;(8, 12);;(21, 20);1;4868
27;0.75;MoveEast;(8, 12);;(21, 20);1;4869
27;0.75;MoveEast;(8, 12);;(21, 20);1;4870
27;0.75;MoveEast;(8, 12);;(21, 20);1;4871
27;0.75;MoveEast;(8, 12);;(21, 20);1;4872
27;0.75;MoveEast;(9, 12);;(21, 20);1;4873
27;0.75;Idle;(9, 12);;(21, 20);1;4874
27;0.75;Idle;(9, 12);;(21, 20);1;4875
27;0.75;Idle;(9, 12);;(21, 20);1;4876
27;0.75;Idle;(9, 12);;(21, 20);1;4877
27;0.75;Idle;(9, 12);;(21, 20);1;4878
27;0.75;Idle;(9, 12);;(21, 20);1;4879
27;0.75;Idle;(9, 12);;(21, 20);1;4880
27;0.75;Idle;(9, 12);MoveNorth;(21, 19);1;4881
27;0.75;Idle;(9, 12);;(21, 19);1;4882
27;0.75;Idle;(9, 12);;(21, 19);1;4883
27;0.75;Idle;(9, 12);;(21, 19);1;4884
27;0.75;Idle;(9, 12);MoveNorth;(21, 18);1;4885
27;0.75;Idle;(9, 12);;(21, 18);1;4886
27;0.75;Idle;(9, 12);;(21, 18);1;4887
27;0.75;Idle;(9, 12);;(21, 18);1;4888
27;0.75;Idle;(9, 12);;(21, 18);1;4889
27;0.75;Idle;(9, 12);;(21, 18);1;4890
27;0.75;Idle;(9, 12);;(21, 18);1;4891
27;0.75;Idle;(9, 12);;(21, 18);1;4892
27;0.75;Idle;(9, 12);;(21, 18);1;4893
27;0.75;Idle;(9, 12);;(21, 18);1;4894
27;0.75;Idle;(9, 12);;(21, 18);1;4895
27;0.75;Idle;(9, 12);;(21, 18);1;4896
27;0.75;Idle;(9, 12);;(21, 18);1;4897
27;0.75;Idle;(9, 12);;(21, 18);1;4898
27;0.75;Idle;(9, 12);;(21, 18);1;4899
27;0.75;MoveEast;(9, 12);;(21, 18);1;4900
27;0.75;MoveEast;(9, 12);;(21, 18);1;4901
27;0.75;MoveEast;(9, 12);;(21, 18);1;4902
27;0.75;MoveEast;(9, 12);;(21, 18);1;4903
27;0.75;MoveEast;(9, 12);;(21, 18);1;4904
27;0.75;MoveEast;(9, 12);;(21, 18);1;4905
27;0.75;MoveEast;(9, 12);;(21, 18);1;4906
27;0.75;MoveEast;(9, 12);;(21, 18);1;4907
27;0.75;MoveEast;(9, 12);;(21, 18);1;4908
27;0.75;MoveEast;(9, 12);;(21, 18);1;4909
27;0.75;MoveEast;(9, 12);;(21, 18);1;4910
27;0.75;MoveEast;(9, 12);;(21, 18);1;4911
27;0.75;MoveEast;(9, 12);;(21, 18);1;4912
27;0.75;MoveEast;(10, 12);;(21, 18);1;4913
27;0.75;Idle;(10, 12);;(21, 18);1;4914
27;0.75;Idle;(10, 12);;(21, 18);1;4915
27;0.75;Idle;(10, 12);;(21, 18);1;4916
27;0.75;Idle;(10, 12);;(21, 18);1;4917
27;0.75;Idle;(10, 12);;(21, 18);1;4918
27;0.75;Idle;(10, 12);;(21, 18);1;4919
27;0.75;Idle;(10, 12);;(21, 18);1;4920
27;0.75;Idle;(10, 12);;(21, 18);1;4921
27;0.75;Idle;(10, 12);;(21, 18);1;4922
27;0.75;Idle;(10, 12);;(21, 18);1;4923
27;0.75;Idle;(10, 12);;(21, 18);1;4924
27;0.75;Idle;(10, 12);;(21, 18);1;4925
27;0.75;Idle;(10, 12);;(21, 18);1;4926
27;0.75;Idle;(10, 12);;(21, 18);1;4927
27;0.75;Idle;(10, 12);;(21, 18);1;4928
27;0.75;Idle;(10, 12);;(21, 18);1;4929
27;0.75;Idle;(10, 12);;(21, 18);1;4930
27;0.75;Idle;(10, 12);;(21, 18);1;4931
27;0.75;Idle;(10, 12);;(21, 18);1;4932
27;0.75;Idle;(10, 12);;(21, 18);1;4933
27;0.75;Idle;(10, 12);;(21, 18);1;4934
27;0.75;Idle;(10, 12);;(21, 18);1;4935
27;0.75;Idle;(10, 12);;(21, 18);1;4936
27;0.75;Idle;(10, 12);MoveWest;(20, 18);1;4937
27;0.75;Idle;(10, 12);MoveWest;(20, 18);1;4938
27;0.75;Idle;(10, 12);MoveWest;(20, 18);1;4939
27;0.75;MoveEast;(10, 12);MoveWest;(20, 18);1;4940
27;0.75;MoveEast;(10, 12);MoveWest;(20, 18);1;4941
27;0.75;MoveEast;(10, 12);MoveWest;(20, 18);1;4942
27;0.75;MoveEast;(10, 12);MoveWest;(19, 18);1;4943
27;0.75;MoveEast;(10, 12);MoveWest;(18, 18);1;4944
27;0.75;MoveEast;(10, 12);;(18, 18);1;4945
27;0.75;MoveEast;(10, 12);;(18, 18);1;4946
27;0.75;MoveEast;(10, 12);;(18, 18);1;4947
27;0.75;MoveEast;(10, 12);MoveWest;(17, 18);1;4948
27;0.75;MoveEast;(10, 12);;(17, 18);1;4949
27;0.75;MoveEast;(10, 12);;(17, 18);1;4950
27;0.75;MoveEast;(10, 12);;(17, 18);1;4951
27;0.75;MoveEast;(10, 12);;(17, 18);1;4952
27;0.75;MoveEast;(11, 12);MoveWest;(16, 18);1;4953
27;0.75;Idle;(11, 12);;(16, 18);1;4954
27;0.75;Idle;(11, 12);;(16, 18);1;4955
27;0.75;Idle;(11, 12);;(16, 18);1;4956
27;0.75;Idle;(11, 12);;(16, 18);1;4957
27;0.75;Idle;(11, 12);;(16, 18);1;4958
27;0.75;Idle;(11, 12);;(16, 18);1;4959
27;0.75;Idle;(11, 12);;(16, 18);1;4960
27;0.75;Idle;(11, 12);MoveWest;(15, 18);1;4961
27;0.75;Idle;(11, 12);;(15, 18);1;4962
27;0.75;Idle;(11, 12);;(15, 18);1;4963
27;0.75;Idle;(11, 12);;(15, 18);1;4964
27;0.75;Idle;(11, 12);;(15, 18);1;4965
27;0.75;Idle;(11, 12);;(15, 18);1;4966
27;0.75;Idle;(11, 12);MoveNorth;(15, 17);1;4967
27;0.75;Idle;(11, 12);;(15, 17);1;4968
27;0.75;Idle;(11, 12);;(15, 17);1;4969
27;0.75;Idle;(11, 12);;(15, 17);1;4970
27;0.75;Idle;(11, 12);;(15, 17);1;4971
27;0.75;Idle;(11, 12);;(15, 17);1;4972
27;0.75;Idle;(11, 12);;(15, 17);1;4973
27;0.75;Idle;(11, 12);;(15, 17);1;4974
27;0.75;Idle;(11, 12);;(15, 17);1;4975
27;0.75;Idle;(11, 12);;(15, 17);1;4976
27;0.75;Idle;(11, 12);;(15, 17);1;4977
27;0.75;Idle;(11, 12);;(15, 17);1;4978
27;0.75;Idle;(11, 12);;(15, 17);1;4979
27;0.75;MoveSouthEast;(11, 12);MoveNorth;(15, 16);1;4980
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4981
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4982
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4983
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4984
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4985
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4986
27;0.75;MoveSouthEast;(11, 12);;(15, 16);1;4987
27;0.75;MoveSouthEast;(11, 12);MoveNorth;(15, 15);1;4988
27;0.75;MoveSouthEast;(11, 12);;(15, 15);1;4989
27;0.75;MoveSouthEast;(11, 12);;(15, 15);1;4990
27;0.75;MoveSouthEast;(11, 12);;(15, 15);1;4991
27;0.75;MoveSouthEast;(11, 12);;(15, 15);1;4992
27;0.75;MoveSouthEast;(12, 13);;(15, 15);1;4993
27;0.75;Idle;(12, 13);;(15, 15);1;4994
27;0.75;Idle;(12, 13);;(15, 15);1;4995
27;0.75;Idle;(12, 13);MoveNorth;(15, 14);1;4996
27;0.75;Idle;(12, 13);;(15, 14);1;4997
27;0.75;Idle;(12, 13);;(15, 14);1;4998
27;0.75;Idle;(12, 13);;(15, 14);1;4999
27;0.75;Idle;(12, 13);;(15, 14);1;5000
27;0.75;Idle;(12, 13);;(15, 14);1;5001
27;0.75;Idle;(12, 13);;(15, 14);1;5002
27;0.75;Idle;(12, 13);MoveSouth;(15, 15);1;5003
27;0.75;Idle;(12, 13);;(15, 15);1;5004
27;0.75;Idle;(12, 13);;(15, 15);1;5005
27;0.75;Idle;(12, 13);;(15, 15);1;5006
27;0.75;Idle;(12, 13);;(15, 15);1;5007
27;0.75;Idle;(12, 13);;(15, 15);1;5008
27;0.75;Idle;(12, 13);;(15, 15);1;5009
27;0.75;Idle;(12, 13);MoveSouth;(15, 16);1;5010
27;0.75;Idle;(12, 13);;(15, 16);1;5011
27;0.75;Idle;(12, 13);;(15, 16);1;5012
27;0.75;Idle;(12, 13);;(15, 16);1;5013
27;0.75;Idle;(12, 13);;(15, 16);1;5014
27;0.75;Idle;(12, 13);;(15, 16);1;5015
27;0.75;Idle;(12, 13);;(15, 16);1;5016
27;0.75;Idle;(12, 13);;(15, 16);1;5017
27;0.75;Idle;(12, 13);;(15, 16);1;5018
27;0.75;Idle;(12, 13);;(15, 16);1;5019
27;0.75;MoveSouth;(12, 13);MoveSouth;(15, 17);1;5020
27;0.75;MoveSouth;(12, 13);;(15, 17);1;5021
27;0.75;MoveSouth;(12, 13);;(15, 17);1;5022
27;0.75;MoveSouth;(12, 13);;(15, 17);1;5023
27;0.75;MoveSouth;(12, 13);;(15, 17);1;5024
27;0.75;MoveSouth;(12, 13);MoveSouth;(15, 18);1;5025
27;0.75;MoveSouth;(12, 13);;(15, 18);1;5026
27;0.75;MoveSouth;(12, 13);;(15, 18);1;5027
27;0.75;MoveSouth;(12, 14);;(15, 18);1;5028
27;0.75;Idle;(12, 14);;(15, 18);1;5029
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5030
27;0.75;Idle;(12, 14);;(14, 18);1;5031
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5032
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5033
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5034
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5035
27;0.75;Idle;(12, 14);MoveWest;(14, 18);1;5036
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5037
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5038
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5039
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5040
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5041
27;0.75;Idle;(12, 14);MoveWest;(13, 18);1;5042
27;0.75;Idle;(12, 14);MoveWest;(12, 18);1;5043
27;0.75;Idle;(12, 14);MoveNorth;(12, 18);1;5044
27;0.75;Idle;(12, 14);MoveNorth;(12, 18);1;5045
27;0.75;Idle;(12, 14);MoveNorth;(12, 18);1;5046
27;0.75;Idle;(12, 14);MoveNorth;(12, 18);1;5047
27;0.75;Idle;(12, 14);MoveNorth;(12, 18);1;5048
27;0.75;Idle;(12, 14);MoveNorth;(12, 17);1;5049
27;0.75;Idle;(12, 14);MoveNorth;(12, 16);1;5050
27;0.75;Idle;(12, 14);;(12, 16);1;5051
27;0.75;Idle;(12, 14);;(12, 16);1;5052
27;0.75;Idle;(12, 14);;(12, 16);1;5053
27;0.75;Idle;(12, 14);;(12, 16);1;5054
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5055
27;0.75;MoveSouth;(12, 14);MoveWest;(12, 16);1;5056
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5057
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5058
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5059
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5060
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5061
27;0.75;MoveSouth;(12, 14);;(12, 16);1;5062
27;0.75;MoveSouth;(12, 15);;(12, 16);1;5063
27;0.75;Idle;(12, 15);MoveSouth;(12, 17);1;5064
27;0.75;Idle;(12, 15);;(12, 17);1;5065
27;0.75;Idle;(12, 15);;(12, 17);1;5066
27;0.75;Idle;(12, 15);;(12, 17);1;5067
27;0.75;Idle;(12, 15);MoveWest;(11, 17);1;5068
27;0.75;Idle;(12, 15);;(11, 17);1;5069
27;0.75;Idle;(12, 15);;(11, 17);1;5070
27;0.75;Idle;(12, 15);;(11, 17);1;5071
27;0.75;Idle;(12, 15);;(11, 17);1;5072
27;0.75;Idle;(12, 15);;(11, 17);1;5073
27;0.75;Idle;(12, 15);;(11, 17);1;5074
27;0.75;Idle;(12, 15);MoveWest;(10, 17);1;5075
27;0.75;Idle;(12, 15);;(10, 17);1;5076
27;0.75;Idle;(12, 15);;(10, 17);1;5077
27;0.75;Idle;(12, 15);;(10, 17);1;5078
27;0.75;Idle;(12, 15);;(10, 17);1;5079
27;0.75;Idle;(12, 15);;(10, 17);1;5080
27;0.75;Idle;(12, 15);MoveWest;(9, 17);1;5081
27;0.75;Idle;(12, 15);;(9, 17);1;5082
27;0.75;Idle;(12, 15);;(9, 17);1;5083
27;0.75;Idle;(12, 15);;(9, 17);1;5084
27;0.75;Idle;(12, 15);;(9, 17);1;5085
27;0.75;Idle;(12, 15);MoveNorth;(9, 16);1;5086
27;0.75;Idle;(12, 15);;(9, 16);1;5087
27;0.75;Idle;(12, 15);;(9, 16);1;5088
27;0.75;Idle;(12, 15);;(9, 16);1;5089
27;0.75;MoveSouth;(12, 15);;(9, 16);1;5090
27;0.75;MoveSouth;(12, 15);;(9, 16);1;5091
27;0.75;MoveSouth;(12, 15);;(9, 16);1;5092
27;0.75;MoveSouth;(12, 15);;(9, 16);1;5093
27;0.75;MoveSouth;(12, 15);MoveNorth;(9, 15);1;5094
27;0.75;MoveSouth;(12, 15);;(9, 15);1;5095
